MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
167711,48806,71213821000000,MUDr.Petr Karban,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,Jiřího z Poděbrad,188/7,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420724443380,,karbanpet@seznam.cz,,71213821,1,,CZ042,CZ0423,Litoměřice,41201,Jiřího z Poděbrad,188/7,"všeobecné praktické lékařství, vnitřní lékařství","primární ambulantní péče, specializovaná ambulantní péče",,,50.535137717762,14.142583632391
150896,48777,71193499000000,MUDr. Pavel Touška,Samost. ordinace všeob. prakt. lékaře,Chomutov,43003,Husova,4691,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474688622,,ordinaceTouskaP@seznam.cz,mudr-touska-pavel3.netstranky.cz,71193499,1,,CZ042,CZ0422,Chomutov,43003,Husova,4691,všeobecné praktické lékařství,primární ambulantní péče,,,50.466967714019,13.401350622876
150491,48572,71208160000000,MUDr. Pavla Rejzková,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Novosedlická,394/8,Ústecký kraj,CZ042,Teplice,CZ0426,,420417560312,,Rejzkova.Pavla@seznam.cz,http://www.mudr-rejzkova.cz,71208160,1,,CZ042,CZ0426,Teplice,41501,Novosedlická,394/8,všeobecné praktické lékařství,primární ambulantní péče,,,50.647604452295,13.821403122875
189387,48568,71191640000000,MUDr. Roman Houska,Samost. ordinace všeob. prakt. lékaře,Most,43401,Vítězslava Nezvala,2678/37,Ústecký kraj,CZ042,Most,CZ0425,,420413034928,,mudrhouska@seznam.cz,http://www.mudrhouska.cz/,71191640,1,,CZ042,CZ0425,Most,43401,Vítězslava Nezvala,2678/37,všeobecné praktické lékařství,ambulantní péče,,,50.502373281084,13.637643363344
151306,47875,25479300000001,"Nemocnice Kadaň s.r.o., ambulance všeobecného praktického lékaře",Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,,9,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474944239,,sekretariat@nemkadan.cz,http://www.nemkadan.cz,25479300,2,112,CZ042,CZ0422,Kadaň,43201,Golovinova,1559,všeobecné praktické lékařství,specializovaná ambulantní péče,,PATRICIE KOTALÍKOVÁ,50.380940578365,13.336228333458
151305,47874,25479300000000,Nemocnice Kadaň s.r.o.,"Nemocnice, Porodnice, Léčebna pro dlouhodobě nemocné (LDN), Samost. ordinace všeob. prakt. lékaře, Zařízení LPS",Kadaň,43201,Golovinova,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474944239,,sekretariat@nemkadan.cz,http://www.nemkadan.cz,25479300,2,112,CZ042,CZ0422,Kadaň,43201,Golovinova,1559,"dětská neurologie, Fyzioterapeut, Nutriční terapeut, foniatrie, dětská kardiologie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, revmatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, plastická chirurgie, plastická chirurgie, pneumologie a ftizeologie, praktické lékařství pro děti a dorost, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie, nefrologie, kardiologie, klinická biochemie, kardiochirurgie, chirurgie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, dermatovenerologie, cévní chirurgie, anesteziologie a intenzivní medicína","akutní lůžková péče intenzivní, akutní lůžková péče standardní, ambulantní péče, dlouhodobá lůžková péče vyjma intenzivní, jednodenní péče, následná lůžková léčebně rehabilitační péče, následná lůžková péče - standardní, specializovaná ambulantní péče","ošetřovatelská péče, zdravotnická dopravní služba",PATRICIE KOTALÍKOVÁ,50.391225624229,13.270148720299
150588,47558,46790977000003,MUDr. František Rouče,Samost. ordinace všeob. prakt. lékaře,Chomutov,43004,Písečná,5062,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,frouce@volny.cz,,46790977,1,,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,primární ambulantní péče,,,50.487424266628,13.438942056842
150708,47474,71176055000000,MUDr. Klára Ščerbová,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Štefánikova,777/27,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,,,71176055,1,,CZ042,CZ0427,Ústí nad Labem,40001,Štefánikova,777/27,všeobecné praktické lékařství,primární ambulantní péče,,,50.669773226521,14.017091346686
150147,47472,68291086000002,MUDr. Dušan Malenčik,Samost. ordinace všeob. prakt. lékaře,Tisá,40336,,338,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420472745100,,dusan.malencik@volny.cz,,68291086,1,,CZ042,CZ0427,Ústí nad Labem,40003,Žukovova,49/30,všeobecné praktické lékařství,primární ambulantní péče,,,50.784010381898,14.031784140234
149683,46877,72753609000000,MUDr. Gabriela Hermanová,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Vaníčkova,1318/25,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475201838,,mudr.hermanova@seznam.cz,https://hermanova-gabriela-prakticky-le.webnode.cz/,72753609,1,,CZ042,CZ0427,Ústí nad Labem,40001,Vaníčkova,1318/25,všeobecné praktické lékařství,primární ambulantní péče,,,50.661427493796,14.033440037634
191618,46797,72743344000000,MUDr. Petra Weigertová,Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Hálkova,227/4,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,,,72743344,1,,CZ042,CZ0422,Chomutov,43001,Hálkova,227/4,všeobecné praktické lékařství,ambulantní péče,,,50.45932179947,13.421386667084
150563,46791,70695199000000,MUDr. Pavel Richter,Samost. ordinace všeob. prakt. lékaře,Varnsdorf,40747,Poštovní,2060,Ústecký kraj,CZ042,Děčín,CZ0421,,,,,,70695199,1,,CZ042,CZ0421,Varnsdorf,40747,Poštovní,2060,všeobecné praktické lékařství,primární ambulantní péče,,,50.911191703298,14.626240544511
150783,45557,49872648000000,MUDr. Zdeňka Šteflíková,Samost. ordinace všeob. prakt. lékaře,Litvínov,43601,Žižkova,151,Ústecký kraj,CZ042,Most,CZ0425,,420478012228,,steflikova@seznam.cz,,49872648,1,,CZ042,CZ0425,Litvínov,43601,Žižkova,151,všeobecné praktické lékařství,primární ambulantní péče,,,50.602328000871,13.614006340312
150239,45169,70972478000000,MUDr. Dana Kučerová,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Teplická,27/29,Ústecký kraj,CZ042,Děčín,CZ0421,,,,,,70972478,1,,CZ042,CZ0421,Děčín,40502,Teplická,27/29,všeobecné praktické lékařství,primární ambulantní péče,,,50.775502313819,14.197498730175
150033,44501,70880123000000,MUDr. Petra Kmínková,Samost. ordinace všeob. prakt. lékaře,Benešov nad Ploučnicí,40722,Komenského,462,Ústecký kraj,CZ042,Děčín,CZ0421,,420737168290,,mudrpetrakminkova@gmail.com,,70880123,1,,CZ042,CZ0421,Benešov nad Ploučnicí,40722,Komenského,462,všeobecné praktické lékařství,primární ambulantní péče,,,50.741680624644,14.307040812208
238744,44223,70694150000000,MUDr. Věra Vorková,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40003,Tomáše ze Štítného,1172/2,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475533173,,DoutnacovaV@seznam.cz,,70694150,1,,CZ042,CZ0427,Ústí nad Labem,40003,Tomáše ze Štítného,1172/2,všeobecné praktické lékařství,primární ambulantní péče,,,50.651947338079,14.046063040145
150562,44022,70222843000000,MUDr. Martin Richter,Samost. ordinace všeob. prakt. lékaře,Jílové,40701,Mírové nám.,223,Ústecký kraj,CZ042,Děčín,CZ0421,,420412551578,,vlri@seznam.cz,,70222843,1,,CZ042,CZ0421,Jílové,40701,Mírové nám.,223,všeobecné praktické lékařství,ambulantní péče,,,50.761487158839,14.104325061857
149624,44020,70222720000003,MUDr. Alice Gutwirthová,Samost. ordinace všeob. prakt. lékaře,Ledvice,41772,Mírová,422/42,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,http://gutwirthova.cz,70222720,1,,CZ042,CZ0426,Žalany,41763,Pražská,138,všeobecné praktické lékařství,primární ambulantní péče,,,50.584642741362,13.772653861374
149625,44019,70222720000002,MUDr. Alice Gutwirthová,Samost. ordinace všeob. prakt. lékaře,Žalany,41763,Pražská,138,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,http://gutwirthova.cz,70222720,1,,CZ042,CZ0426,Žalany,41763,Pražská,138,všeobecné praktické lékařství,primární ambulantní péče,,,50.587575508403,13.916570497651
149626,44017,70222720000000,MUDr. Alice Gutwirthová,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Mlýnská,326/6,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,http://gutwirthova.cz,70222720,1,,CZ042,CZ0426,Žalany,41763,Pražská,138,všeobecné praktické lékařství,primární ambulantní péče,,,50.639254140094,13.832353332203
150157,43658,69292680000000,MUDr. Marcela Kranerová,Samost. ordinace všeob. prakt. lékaře,Jirkov,43111,Červenohrádecká,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,420775667900,,mudrmarcelakranerova@gmail.com,,69292680,1,,CZ042,CZ0422,Jirkov,43111,Červenohrádecká,1559,všeobecné praktické lékařství,primární ambulantní péče,,,50.502024295413,13.445582380348
150145,43214,68291086000000,MUDr. Dušan Malenčik,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40003,Žukovova,49/30,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420472745100,,dusan.malencik@volny.cz,,68291086,1,,CZ042,CZ0427,Ústí nad Labem,40003,Žukovova,49/30,všeobecné praktické lékařství,primární ambulantní péče,,,50.654224914531,14.052270297592
149528,42577,66124999000000,MUDr. Iveta Bušáková,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Kosmonautů,2970,Ústecký kraj,CZ042,Louny,CZ0424,,420415658334,,mudr.ivetabusakova@seznam.cz,https://lekar-louny.cz/,66124999,1,,CZ042,CZ0424,Louny,44001,Kosmonautů,2970,všeobecné praktické lékařství,primární ambulantní péče,,,50.358178472881,13.790646660709
149953,42570,66112451000000,MUDr. Yaser Karnoub,Samost. ordinace všeob. prakt. lékaře,Bílina,41801,Sídliště Za Chlumem,814,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,66112451,1,,CZ042,CZ0426,Bílina,41801,Sídliště Za Chlumem,814,"všeobecné praktické lékařství, chirurgie","primární ambulantní péče, specializovaná ambulantní péče",,,50.554832032267,13.78388801184
151006,41912,65108205000000,MUDr. Anna Weberová,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Chelčického,1127,Ústecký kraj,CZ042,Louny,CZ0424,,420415658044,,anna-weberova@seznam.cz,,65108205,1,,CZ042,CZ0424,Louny,44001,Chelčického,1127,všeobecné praktické lékařství,primární ambulantní péče,,,50.354508002567,13.801859500027
149861,41883,65078454000000,MUDr. Jelena Hrbková,Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Dvořákova,750,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474333792,,,,65078454,1,,CZ042,CZ0422,Kadaň,43201,Dvořákova,750,všeobecné praktické lékařství,ambulantní péče,,,50.380852174929,13.269578965918
149716,41607,64686027000000,MUDr. Dagmar Druckerová,Samost. ordinace všeob. prakt. lékaře,Krupka,41742,Karla Čapka,270,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,64686027,1,,CZ042,CZ0426,Krupka,41742,Karla Čapka,270,všeobecné praktické lékařství,primární ambulantní péče,,,50.687370197101,13.88562366045
149289,41604,64679152000001,MUDr. Petr Ács,Samost. ordinace všeob. prakt. lékaře,Těchlovice,40502,,37,Ústecký kraj,CZ042,Děčín,CZ0421,,420412548800,,mudr.acs@atlas.cz,,64679152,1,,CZ042,CZ0421,Děčín,40711,Míru,150,všeobecné praktické lékařství,primární ambulantní péče,,,50.696364869421,14.204977243632
149290,41603,64679152000000,MUDr. Petr Ács,Samost. ordinace všeob. prakt. lékaře,Děčín,40711,Míru,150,Ústecký kraj,CZ042,Děčín,CZ0421,,420412548800,,mudr.acs@atlas.cz,,64679152,1,,CZ042,CZ0421,Děčín,40711,Míru,150,všeobecné praktické lékařství,primární ambulantní péče,,,50.743525097497,14.193361782517
150985,41598,64679021000000,MUDr. Jana Mísařová,Samost. ordinace všeob. prakt. lékaře,Rumburk,40801,Třída 9. května,9/8,Ústecký kraj,CZ042,Děčín,CZ0421,,420412334737,,samanka.jana@seznam.cz,,64679021,1,,CZ042,CZ0421,Rumburk,40801,Třída 9. května,9/8,všeobecné praktické lékařství,primární ambulantní péče,,,50.952078690624,14.557891336308
150758,40870,63783703000000,MUDr. Jiří Slavík,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,J. Š. Baara,692/26,Ústecký kraj,CZ042,Děčín,CZ0421,,,,,,63783703,1,,CZ042,CZ0421,Děčín,40502,J. Š. Baara,692/26,všeobecné praktické lékařství,primární ambulantní péče,,,50.769017521612,14.201782404066
150184,40864,63783649000000,MUDr. Lenka Martinková,Samost. ordinace všeob. prakt. lékaře,Dolní Podluží,40755,,432,Ústecký kraj,CZ042,Děčín,CZ0421,,420412379216,,mudr.martinkova@seznam.cz,,63783649,1,,CZ042,CZ0421,Dolní Podluží,40755,,432,všeobecné praktické lékařství,primární ambulantní péče,,,50.879795696297,14.580704790112
84714,40551,63152754000000,MUDr. Josef Badalec,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40007,U Pivovarské zahrady,793/5,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,,,63152754,1,,CZ042,CZ0427,Ústí nad Labem,40007,U Pivovarské zahrady,793/5,všeobecné praktické lékařství,ambulantní péče,,,50.667657985423,14.075887064957
149284,40549,63152649000000,MUDr. Jan Bacík,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Revoluční,1930/86,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420477163877,,bacik67@seznam.cz,,63152649,1,,CZ042,CZ0427,Ústí nad Labem,40001,Revoluční,1930/86,všeobecné praktické lékařství,ambulantní péče,,,50.659561905411,14.029378862345
149633,40026,62787306000000,MUDr. Blanka Hahnová,"Samostatná ordinace lékaře specialisty, Samost. ordinace všeob. prakt. lékaře",Bílina,41801,Kyselská,301/27,Ústecký kraj,CZ042,Teplice,CZ0426,,420417535884,,blanka.hahnova@seznam.cz,,62787306,1,,CZ042,CZ0426,Bílina,41801,Kyselská,301/27,"všeobecné praktické lékařství, vnitřní lékařství","primární ambulantní péče, specializovaná ambulantní péče",,,50.545695516023,13.767447636262
151335,39980,62740482000000,EUC Klinika Ústí nad Labem s.r.o.,"Poskytovatel amb. služeb (nad 5 oborů), Samost. ordinace všeob. prakt. lékaře, Samostatná ordinace PL - stomatologa, Samostatné zařízení psychologa, Lékárna",Ústí nad Labem,40001,Masarykova,2000/92,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420477102111,,ustinadlabem@eucklinika.cz,http://eucklinika.cz,62740482,2,112,CZ042,CZ0427,Ústí nad Labem,40001,Masarykova,2000/92,"Fyzioterapeut, Klinický psycholog, foniatrie, praktické lékárenství, všeobecné praktické lékařství, vnitřní lékařství, urologie, revmatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, kardiologie, klinická biochemie, infekční lékařství, chirurgie, hematologie a transfúzní lékařství, gastroenterologie, endokrinologie a diabetologie",ambulantní péče,lékárenská péče,"Bartošová Kateřina, VÁCLAV HYNEK",50.667672421072,14.029068065223
150360,39466,62209591000000,MUDr. Jan Molovčák,Samost. ordinace všeob. prakt. lékaře,Most,43401,J. E. Purkyně,270/5,Ústecký kraj,CZ042,Most,CZ0425,,420476172573,,ordinace.jmol@seznam.cz,,62209591,1,,CZ042,CZ0425,Most,43401,J. E. Purkyně,270/5,všeobecné praktické lékařství,primární ambulantní péče,,,50.507697189926,13.627345186879
150421,39447,62208934000000,MUDR. Evžen Oros,Samost. ordinace všeob. prakt. lékaře,Most,43401,Václava Řezáče,314,Ústecký kraj,CZ042,Most,CZ0425,,,,,,62208934,1,,CZ042,CZ0425,Most,43401,Václava Řezáče,314,všeobecné praktické lékařství,primární ambulantní péče,,,50.508288503963,13.657751750364
149446,39446,62208845000000,MUDr. Alena Dalecká,Samost. ordinace všeob. prakt. lékaře,Most,43401,Josefa Skupy,2288/27,Ústecký kraj,CZ042,Most,CZ0425,,420476702071,,alenadalecka@seznam.cz,,62208845,1,,CZ042,CZ0425,Most,43401,Josefa Skupy,2288/27,všeobecné praktické lékařství,primární ambulantní péče,,,50.506268631661,13.63552062228
150106,38614,61515108000000,Jiří Košťál,Samost. ordinace všeob. prakt. lékaře,Duchcov,41901,Družby,965/51,Ústecký kraj,CZ042,Teplice,CZ0426,,420417836374,,info@mudrkostal.cz,http://mudrkostal.cz,61515108,1,,CZ042,CZ0426,Duchcov,41901,Družby,965/51,všeobecné praktické lékařství,primární ambulantní péče,,,50.609969479624,13.746577671726
194199,38598,61511960000000,MUDr. Milan Köchrt,"Samostatná ordinace lékaře specialisty, Samost. ordinace všeob. prakt. lékaře",Teplice,41501,U nemocnice,3064,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,61511960,1,,CZ042,CZ0426,Teplice,41501,U nemocnice,3064,"všeobecné praktické lékařství, vnitřní lékařství",ambulantní péče,,,50.635477751465,13.811772272955
149481,38234,61357138000001,MUDr. Zbyněk Brada,Samost. ordinace všeob. prakt. lékaře,Ročov,43967,,87,Ústecký kraj,CZ042,Louny,CZ0424,,,,,,61357138,1,,CZ042,CZ0424,Hřivice,43965,,110,všeobecné praktické lékařství,ambulantní péče,,,50.251411611794,13.770871084227
149480,38233,61357138000000,MUDr. Zbyněk Brada,Samost. ordinace všeob. prakt. lékaře,Hřivice,43965,,110,Ústecký kraj,CZ042,Louny,CZ0424,,,,,,61357138,1,,CZ042,CZ0424,Hřivice,43965,,110,všeobecné praktické lékařství,ambulantní péče,,,50.288300858643,13.731631470081
150381,38180,61320609000000,MUDr. Vanda Musilová,Samost. ordinace všeob. prakt. lékaře,Klášterec nad Ohří,43151,Sadová,528,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474374059,,,,61320609,1,,CZ042,CZ0422,Klášterec nad Ohří,43151,Sadová,528,všeobecné praktické lékařství,ambulantní péče,,,50.387284385669,13.181058390608
149522,30291,49123823000000,MUDr. Jan Bufka,Samost. ordinace všeob. prakt. lékaře,Peruc,43907,nám. E. Filly,12,Ústecký kraj,CZ042,Louny,CZ0424,,420732263108,,MUDr.Jan.Bufka@seznam.cz,,49123823,1,,CZ042,CZ0424,Peruc,43907,nám. E. Filly,12,všeobecné praktické lékařství,ambulantní péče,,,50.343005601392,13.963246177155
150189,30249,49116797000000,MUDr. Marie Mašková,Samost. ordinace všeob. prakt. lékaře,Varnsdorf,40747,Edisonova,2125,Ústecký kraj,CZ042,Děčín,CZ0421,,420412372996,,,,49116797,1,,CZ042,CZ0421,Varnsdorf,40747,Edisonova,2125,všeobecné praktické lékařství,primární ambulantní péče,,,50.905108455129,14.620249829562
151003,30124,49097563000000,MediCentrum Veverka s.r.o.,"Samostatná ordinace lékaře specialisty, Samost. ordinace všeob. prakt. lékaře",Litoměřice,41201,Elišky Krásnohorské,1717/8,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416734305,,,http://www.medicentrum-veverka.com,49097563,2,112,CZ042,CZ0423,Litoměřice,41201,Elišky Krásnohorské,1717/8,"Fyzioterapeut, všeobecné praktické lékařství, rehabilitační a fyzikální medicína","primární ambulantní péče, specializovaná ambulantní péče",,"Lucie Elšíková, MUDr. Petr Veverka",50.538164352294,14.122540417114
150297,30088,49086821000000,MUDr. Alena Nováková,Samost. ordinace všeob. prakt. lékaře,Krupka,41742,Karla Čapka,270,Ústecký kraj,CZ042,Teplice,CZ0426,,420417862247,,n.alen@seznam.cz,https://ordinace.beesite.cz/,49086821,1,,CZ042,CZ0426,Krupka,41742,Karla Čapka,270,všeobecné praktické lékařství,primární ambulantní péče,,,50.687370197101,13.88562366045
150306,30084,49086677000000,MUDr. Jana Mesíková,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Mlýnská,326/6,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,49086677,1,,CZ042,CZ0426,Teplice,41501,Mlýnská,326/6,všeobecné praktické lékařství,primární ambulantní péče,,,50.639254140094,13.832353332203
150377,25812,48317632000000,MUDr. Magdalena Mühlbauerová,Samost. ordinace všeob. prakt. lékaře,Duchcov,41901,Lípová,715/5,Ústecký kraj,CZ042,Teplice,CZ0426,,,,praktikmagda@seznam.cz,,48317632,1,,CZ042,CZ0426,Duchcov,41901,Lípová,715/5,všeobecné praktické lékařství,primární ambulantní péče,,,50.603674337461,13.747215069213
149693,25596,48261475000000,MUDr. Edita Dragančevová,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Čs. legií,1083/10,Ústecký kraj,CZ042,Děčín,CZ0421,,420412531327,,dreditadragancevova@seznam.cz,,48261475,1,,CZ042,CZ0421,Děčín,40502,Čs. legií,1083/10,všeobecné praktické lékařství,primární ambulantní péče,,,50.773626672204,14.198661753405
151478,22594,47795140000000,MUDr. Eva Mayerová,Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Chomutovská,1261,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474331817,,drmayerova@seznam.cz,,47795140,1,,CZ042,CZ0422,Kadaň,43201,Chomutovská,1261,všeobecné praktické lékařství,ambulantní péče,,,50.38719036954,13.271915362542
150800,19856,47326361000000,MUDr. Blanka Stančeková,Samost. ordinace všeob. prakt. lékaře,Most,43401,Zdeňka Fibicha,2866/62,Ústecký kraj,CZ042,Most,CZ0425,,,,b.stancekova@seznam.cz,,47326361,1,,CZ042,CZ0425,Most,43401,Zdeňka Fibicha,2866/62,všeobecné praktické lékařství,primární ambulantní péče,,,50.494713160656,13.630903882986
149356,19853,47326336000000,MUDr. Pavla Baštová,Samost. ordinace všeob. prakt. lékaře,Most,43401,Zdeňka Fibicha,2866/62,Ústecký kraj,CZ042,Most,CZ0425,,420476707802,,pav.bastova@seznam.cz,,47326336,1,,CZ042,CZ0425,Most,43401,Zdeňka Fibicha,2866/62,všeobecné praktické lékařství,primární ambulantní péče,,,50.494713160656,13.630903882986
150168,19850,47326191000000,MUDr. František Krčmář,Samost. ordinace všeob. prakt. lékaře,Obrnice,43521,Mírová,171,Ústecký kraj,CZ042,Most,CZ0425,,,,krcmarfrantisek.dr@senzam.cz,,47326191,1,,CZ042,CZ0425,Obrnice,43521,Mírová,171,všeobecné praktické lékařství,primární ambulantní péče,,,50.504073068689,13.697665575163
150358,19843,47326123000000,MUDr. Ilona Mollová,Samost. ordinace všeob. prakt. lékaře,Most,43401,J. E. Purkyně,270/5,Ústecký kraj,CZ042,Most,CZ0425,,,,,,47326123,1,,CZ042,CZ0425,Most,43401,J. E. Purkyně,270/5,všeobecné praktické lékařství,primární ambulantní péče,,,50.507697189926,13.627345186879
150969,19749,47324562000000,MUDr. Jarmila Valná,Samost. ordinace všeob. prakt. lékaře,Most,43401,K. H. Borovského,136/15,Ústecký kraj,CZ042,Most,CZ0425,,,,jarmila.valna@centrum.cz,,47324562,1,,CZ042,CZ0425,Most,43401,K. H. Borovského,136/15,všeobecné praktické lékařství,primární ambulantní péče,,,50.507071585152,13.659805789746
150693,19743,47324473000000,MUDr. Jitka Prýmasová,Samost. ordinace všeob. prakt. lékaře,Litvínov,43542,Hamerská,257,Ústecký kraj,CZ042,Most,CZ0425,,,,prymasova.jitka@iex.cz,,47324473,1,,CZ042,CZ0425,Litvínov,43542,Hamerská,257,všeobecné praktické lékařství,primární ambulantní péče,,,50.593625218168,13.572988389553
178279,19608,47274158000000,MUDr. Hana Šedivá,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Karla Čapka,211/1,Ústecký kraj,CZ042,Děčín,CZ0421,,420412151567,,,,47274158,1,,CZ042,CZ0421,Děčín,40502,Karla Čapka,211/1,všeobecné praktické lékařství,ambulantní péče,,,50.781740605572,14.210463031601
151032,19597,47274034000000,MUDr. Hardy Witanto,Samost. ordinace všeob. prakt. lékaře,Krásná Lípa,40746,Masarykova,38/18,Ústecký kraj,CZ042,Děčín,CZ0421,,,,pediatrie.kl@seznam.cz,,47274034,1,,CZ042,CZ0421,Krásná Lípa,40746,Masarykova,38/18,všeobecné praktické lékařství,ambulantní péče,,,50.913900881649,14.512389917187
150709,19595,47274018000000,MUDr. Richard Šebek,"Samostatná ordinace lékaře specialisty, Samost. ordinace všeob. prakt. lékaře",Varnsdorf,40747,Legií,1255,Ústecký kraj,CZ042,Děčín,CZ0421,,,,,,47274018,1,,CZ042,CZ0421,Varnsdorf,40747,Legií,1255,"všeobecné praktické lékařství, vnitřní lékařství",ambulantní péče,,,50.912209242547,14.626114867853
149539,19577,47273861000000,MUDr. Markéta Englerová,Samost. ordinace všeob. prakt. lékaře,Velký Šenov,40778,Vilémovská,500,Ústecký kraj,CZ042,Děčín,CZ0421,,420412391443,,englerova@iex.cz,,47273861,1,,CZ042,CZ0421,Velký Šenov,40778,Vilémovská,500,všeobecné praktické lékařství,primární ambulantní péče,,,50.991832455978,14.377513330949
151052,19567,47273755000000,MUDr. Olga Vodičková,Samost. ordinace všeob. prakt. lékaře,Varnsdorf,40747,Lesní,3013,Ústecký kraj,CZ042,Děčín,CZ0421,,420412371634,,,,47273755,1,,CZ042,CZ0421,Varnsdorf,40747,Lesní,3013,všeobecné praktické lékařství,primární ambulantní péče,,,50.907401181746,14.616988045523
151397,19565,47273747000000,MUDr. Petr Janák,Samost. ordinace všeob. prakt. lékaře,Varnsdorf,40747,Brandýská,1529,Ústecký kraj,CZ042,Děčín,CZ0421,,420412372563,,mudr.petr.janak@volny.cz,,47273747,1,,CZ042,CZ0421,Varnsdorf,40747,Žitavská,3000,všeobecné praktické lékařství,primární ambulantní péče,,,50.915244340154,14.633441845059
149613,19557,47273682000000,MUDr. Zbyněk Goldammer,Samost. ordinace všeob. prakt. lékaře,Děčín,40711,Vítězství,56,Ústecký kraj,CZ042,Děčín,CZ0421,,,,,,47273682,1,,CZ042,CZ0421,Děčín,40711,Vítězství,56,všeobecné praktické lékařství,primární ambulantní péče,,,50.745495556984,14.193666285958
167908,18059,46792414000000,MUDr. Jitka Blažková,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Karla Čapka,211/1,Ústecký kraj,CZ042,Děčín,CZ0421,,,,mudr.jitkablazkova@seznam.cz,,46792414,1,,CZ042,CZ0421,Děčín,40502,Karla Čapka,211/1,všeobecné praktické lékařství,ambulantní péče,,,50.781740605572,14.210463031601
